"Year"	"Month"	"Day"	"TempMin"	"Matin.Piche"	"TempMax"	"Soir.Piche"	"Rainfall"	"Comments"	"Lacking"	"dates"	"julian"	"tminauto"	"tmaxauto"	"rainauto"	"tmine"	"tmaxe"	"raine"
2006	1	7	NA	NA	NA	NA	NA	""	"yes"	2006-01-07	7Jan2006	NA	NA	NA	NA	NA	NA
2006	1	8	NA	NA	NA	NA	NA	""	"yes"	2006-01-08	8Jan2006	NA	NA	NA	NA	NA	NA
2006	1	9	NA	NA	NA	NA	NA	""	"yes"	2006-01-09	9Jan2006	NA	NA	NA	NA	NA	NA
2006	1	10	NA	NA	NA	NA	NA	""	"yes"	2006-01-10	10Jan2006	NA	NA	NA	NA	NA	NA
2006	1	11	NA	NA	NA	NA	NA	""	"yes"	2006-01-11	11Jan2006	NA	NA	NA	NA	NA	NA
2006	1	12	NA	NA	NA	NA	NA	""	"yes"	2006-01-12	12Jan2006	NA	NA	NA	NA	NA	NA
2006	1	13	NA	NA	NA	NA	NA	""	"yes"	2006-01-13	13Jan2006	NA	NA	NA	NA	NA	NA
2006	1	14	NA	NA	NA	NA	NA	""	"yes"	2006-01-14	14Jan2006	NA	NA	NA	NA	NA	NA
2006	1	15	NA	NA	NA	NA	NA	""	"yes"	2006-01-15	15Jan2006	NA	NA	NA	NA	NA	NA
2006	1	16	NA	NA	NA	NA	NA	""	"yes"	2006-01-16	16Jan2006	NA	NA	NA	NA	NA	NA
2006	1	17	NA	NA	NA	NA	NA	""	"yes"	2006-01-17	17Jan2006	NA	NA	NA	NA	NA	NA
2006	1	18	21.7	0	30.6	0.2	20.6	""	"no"	2006-01-18	18Jan2006	NA	NA	NA	21.7	30.6	20.6
2006	1	19	23	0.2	31	1	36.4	""	"no"	2006-01-19	19Jan2006	NA	NA	NA	23	31	36.4
2006	1	20	21.9	1	31.7	1.8	6.1	""	"no"	2006-01-20	20Jan2006	NA	NA	NA	21.9	31.7	6.1
2006	1	21	22.4	1.8	31	2.3	29.9	""	"no"	2006-01-21	21Jan2006	NA	NA	NA	22.4	31	29.9
2006	1	22	23.1	2.3	30.7	2.7	26.8	""	"no"	2006-01-22	22Jan2006	NA	NA	NA	23.1	30.7	26.8
2006	1	23	23	2.7	31.1	3.3	5.8	""	"no"	2006-01-23	23Jan2006	NA	NA	NA	23	31.1	5.8
2006	1	24	23	3.3	29.2	3.5	13.4	""	"no"	2006-01-24	24Jan2006	NA	NA	NA	23	29.2	13.4
2006	1	25	22.9	3.5	30.1	4	24	""	"no"	2006-01-25	25Jan2006	NA	NA	NA	22.9	30.1	24
2006	1	26	24	4	28.3	4.3	21.6	""	"no"	2006-01-26	26Jan2006	NA	NA	NA	24	28.3	21.6
2006	1	27	23.1	4.4	28	4.7	11.8	""	"no"	2006-01-27	27Jan2006	NA	NA	NA	23.1	28	11.8
2006	1	28	22.8	4.8	32.7	6	0.8	""	"no"	2006-01-28	28Jan2006	NA	NA	NA	22.8	32.7	0.8
2006	1	29	23.4	6.1	31.9	6.6	6.1	""	"no"	2006-01-29	29Jan2006	NA	NA	NA	23.4	31.9	6.1
2006	1	30	23.3	6.6	32.1	7.3	12.4	""	"no"	2006-01-30	30Jan2006	NA	NA	NA	23.3	32.1	12.4
2006	1	31	23	7.3	32.4	8.1	7.9	""	"no"	2006-01-31	31Jan2006	NA	NA	NA	23	32.4	7.9
2006	2	1	23.2	8.1	30	8.6	20.5	""	"no"	2006-02-01	1Feb2006	NA	NA	NA	23.2	30	20.5
2006	2	2	23.1	8.6	29.7	9.1	13.8	""	"no"	2006-02-02	2Feb2006	NA	NA	NA	23.1	29.7	13.8
2006	2	3	23	9.2	30.5	9.6	15.1	""	"no"	2006-02-03	3Feb2006	NA	NA	NA	23	30.5	15.1
2006	2	4	22.6	9.7	27.8	9.9	46.8	""	"no"	2006-02-04	4Feb2006	NA	NA	NA	22.6	27.8	46.8
2006	2	5	22.2	10	28.3	10.4	7.4	""	"no"	2006-02-05	5Feb2006	NA	NA	NA	22.2	28.3	7.4
2006	2	6	22.5	10.5	30.3	11.5	0	""	"no"	2006-02-06	6Feb2006	NA	NA	NA	22.5	30.3	0
2006	2	7	22.8	11.6	29.2	12	17.4	""	"no"	2006-02-07	7Feb2006	NA	NA	NA	22.8	29.2	17.4
2006	2	8	22.7	12	29.3	12.7	10.2	""	"no"	2006-02-08	8Feb2006	NA	NA	NA	22.7	29.3	10.2
2006	2	9	23.2	12.8	26.9	13	47.4	""	"no"	2006-02-09	9Feb2006	NA	NA	NA	23.2	26.9	47.4
2006	2	10	22.7	13	30.2	13.4	6.1	""	"no"	2006-02-10	10Feb2006	NA	NA	NA	22.7	30.2	6.1
2006	2	11	22.9	13.4	29.1	14	14.2	""	"no"	2006-02-11	11Feb2006	NA	NA	NA	22.9	29.1	14.2
2006	2	12	22.1	14.1	31.2	15.2	0.8	""	"no"	2006-02-12	12Feb2006	NA	NA	NA	22.1	31.2	0.8
2006	2	13	20	15.4	29	16.3	0.2	""	"no"	2006-02-13	13Feb2006	NA	NA	NA	20	29	0.2
2006	2	14	22.2	0.1	29	0.7	8.6	""	"no"	2006-02-14	14Feb2006	NA	NA	NA	22.2	29	8.6
2006	2	15	20.3	0.7	30	1.2	3.1	""	"no"	2006-02-15	15Feb2006	NA	NA	NA	20.3	30	3.1
2006	2	16	23.2	1.4	30	2.1	3.9	""	"no"	2006-02-16	16Feb2006	NA	NA	NA	23.2	30	3.9
2006	2	17	22.2	2.3	30	2.8	1.8	""	"no"	2006-02-17	17Feb2006	NA	NA	NA	22.2	30	1.8
2006	2	18	22	2.9	31.3	3.5	21.4	""	"no"	2006-02-18	18Feb2006	NA	NA	NA	22	31.3	21.4
2006	2	19	23.2	3.6	33.7	4.7	2.4	""	"no"	2006-02-19	19Feb2006	NA	NA	NA	23.2	33.7	2.4
2006	2	20	22.5	4.7	26.8	4.9	31.3	""	"no"	2006-02-20	20Feb2006	NA	NA	NA	22.5	26.8	31.3
2006	2	21	23.2	5	28.5	5.3	6.4	""	"no"	2006-02-21	21Feb2006	NA	NA	NA	23.2	28.5	6.4
2006	2	22	22.5	5.3	30.7	6.2	4.2	""	"no"	2006-02-22	22Feb2006	NA	NA	NA	22.5	30.7	4.2
2006	2	23	20.9	6.3	32.7	7.9	0.2	""	"no"	2006-02-23	23Feb2006	NA	NA	NA	20.9	32.7	0.2
2006	2	24	21.5	8	33.6	10	0.3	""	"no"	2006-02-24	24Feb2006	NA	NA	NA	21.5	33.6	0.3
2006	2	25	23.4	10.2	30.3	10.7	14.8	""	"no"	2006-02-25	25Feb2006	NA	NA	NA	23.4	30.3	14.8
2006	2	26	22.8	10.8	31.7	12.4	0.5	""	"no"	2006-02-26	26Feb2006	NA	NA	NA	22.8	31.7	0.5
2006	2	27	22.5	12.6	32.1	13.7	0.5	""	"no"	2006-02-27	27Feb2006	NA	NA	NA	22.5	32.1	0.5
2006	2	28	22.5	13.9	30.6	14.7	9.8	""	"no"	2006-02-28	28Feb2006	NA	NA	NA	22.5	30.6	9.8
2006	3	1	20.5	14.9	30.4	15.9	0.5	""	"no"	2006-03-01	1Mar2006	NA	NA	NA	20.5	30.4	0.5
2006	3	2	22.2	0.1	30.7	1.5	4.3	""	"no"	2006-03-02	2Mar2006	NA	NA	NA	22.2	30.7	4.3
2006	3	3	22	1.6	32.6	3.7	0.3	""	"no"	2006-03-03	3Mar2006	NA	NA	NA	22	32.6	0.3
2006	3	4	22.5	3.9	31.4	4.9	0.4	""	"no"	2006-03-04	4Mar2006	NA	NA	NA	22.5	31.4	0.4
2006	3	5	23.5	5.2	30.3	5.8	14.1	""	"no"	2006-03-05	5Mar2006	NA	NA	NA	23.5	30.3	14.1
2006	3	6	22.9	5.8	30	6.2	10.8	""	"no"	2006-03-06	6Mar2006	NA	NA	NA	22.9	30	10.8
2006	3	7	23.2	6.3	32.1	7.6	1.1	""	"no"	2006-03-07	7Mar2006	NA	NA	NA	23.2	32.1	1.1
2006	3	8	22	7.7	32.1	9	1.1	""	"no"	2006-03-08	8Mar2006	NA	NA	NA	22	32.1	1.1
2006	3	9	21.2	9.2	31.2	10.2	2.3	""	"no"	2006-03-09	9Mar2006	NA	NA	NA	21.2	31.2	2.3
2006	3	10	22.7	10.5	30.3	11.6	0.1	""	"no"	2006-03-10	10Mar2006	NA	NA	NA	22.7	30.3	0.1
2006	3	11	22.8	11.8	27	12	19.1	""	"no"	2006-03-11	11Mar2006	NA	NA	NA	22.8	27	19.1
2006	3	12	21.7	12	28.7	12.3	27.5	""	"no"	2006-03-12	12Mar2006	NA	NA	NA	21.7	28.7	27.5
2006	3	13	22	12.3	30.1	12.8	30.4	""	"no"	2006-03-13	13Mar2006	NA	NA	NA	22	30.1	30.4
2006	3	14	22.3	12.8	29.9	13.5	3.1	""	"no"	2006-03-14	14Mar2006	NA	NA	NA	22.3	29.9	3.1
2006	3	15	22	13.6	32.2	14.6	0.8	""	"no"	2006-03-15	15Mar2006	NA	NA	NA	22	32.2	0.8
2006	3	16	24	14.8	29.4	15.2	17	""	"no"	2006-03-16	16Mar2006	NA	NA	NA	24	29.4	17
2006	3	17	22.9	0	29.5	0.2	49.5	""	"no"	2006-03-17	17Mar2006	NA	NA	NA	22.9	29.5	49.5
2006	3	18	23.2	0.2	29	0.5	12.5	""	"no"	2006-03-18	18Mar2006	NA	NA	NA	23.2	29	12.5
2006	3	19	22.6	0.6	30.5	1.2	11.3	""	"no"	2006-03-19	19Mar2006	NA	NA	NA	22.6	30.5	11.3
2006	3	20	23.6	1.2	30.9	1.9	6.4	""	"no"	2006-03-20	20Mar2006	NA	NA	NA	23.6	30.9	6.4
2006	3	21	22.5	2	32.3	3.4	0.2	""	"no"	2006-03-21	21Mar2006	NA	NA	NA	22.5	32.3	0.2
2006	3	22	22	3.5	31.4	4	33.5	""	"no"	2006-03-22	22Mar2006	NA	NA	NA	22	31.4	33.5
2006	3	23	22	4.1	31	4.9	4.6	""	"no"	2006-03-23	23Mar2006	NA	NA	NA	22	31	4.6
2006	3	24	23.5	4.9	32	5.6	13.9	""	"no"	2006-03-24	24Mar2006	NA	NA	NA	23.5	32	13.9
2006	3	25	24	5.6	29.6	6.4	9.2	""	"no"	2006-03-25	25Mar2006	NA	NA	NA	24	29.6	9.2
2006	3	26	21.5	6.4	32	8.2	0.2	""	"no"	2006-03-26	26Mar2006	NA	NA	NA	21.5	32	0.2
2006	3	27	21.5	8.3	32	10.1	0.2	""	"no"	2006-03-27	27Mar2006	NA	NA	NA	21.5	32	0.2
2006	3	28	21	10.3	32.5	11.6	0.2	""	"no"	2006-03-28	28Mar2006	NA	NA	NA	21	32.5	0.2
2006	3	29	22.9	11.9	32.5	13.5	0	""	"no"	2006-03-29	29Mar2006	NA	NA	NA	22.9	32.5	0
2006	3	30	21.1	13.8	33.5	15.8	0	""	"no"	2006-03-30	30Mar2006	NA	NA	NA	21.1	33.5	0
2006	3	31	20.7	0.2	33.2	1.9	0	""	"no"	2006-03-31	31Mar2006	NA	NA	NA	20.7	33.2	0
2006	4	1	20.1	2.1	32	3.5	0.1	""	"no"	2006-04-01	1Apr2006	NA	NA	NA	20.1	32	0.1
2006	4	2	21.4	3.9	33.8	5.5	0	""	"no"	2006-04-02	2Apr2006	NA	NA	NA	21.4	33.8	0
2006	4	3	22	5.7	31.7	6.5	1.5	""	"no"	2006-04-03	3Apr2006	NA	NA	NA	22	31.7	1.5
2006	4	4	22.2	6.6	30.3	7	8.1	""	"no"	2006-04-04	4Apr2006	NA	NA	NA	22.2	30.3	8.1
2006	4	5	23.3	7.1	29.3	7.8	1.3	""	"no"	2006-04-05	5Apr2006	NA	NA	NA	23.3	29.3	1.3
2006	4	6	20.6	8	32.8	9.9	0.1	""	"no"	2006-04-06	6Apr2006	NA	NA	NA	20.6	32.8	0.1
2006	4	7	20.1	10.1	30.5	11	1.2	""	"no"	2006-04-07	7Apr2006	NA	NA	NA	20.1	30.5	1.2
2006	4	8	23.4	11.1	27.5	11.3	41.7	""	"no"	2006-04-08	8Apr2006	NA	NA	NA	23.4	27.5	41.7
2006	4	9	22.5	11.4	31.6	12.2	2.4	""	"no"	2006-04-09	9Apr2006	NA	NA	NA	22.5	31.6	2.4
2006	4	10	23.2	12.2	29.7	12.6	15	""	"no"	2006-04-10	10Apr2006	NA	NA	NA	23.2	29.7	15
2006	4	11	22.5	12.6	28.1	12.9	9.5	""	"no"	2006-04-11	11Apr2006	NA	NA	NA	22.5	28.1	9.5
2006	4	12	22.7	13	30	13.7	4.3	""	"no"	2006-04-12	12Apr2006	NA	NA	NA	22.7	30	4.3
2006	4	13	22.8	13.7	30.5	14.5	4.5	""	"no"	2006-04-13	13Apr2006	NA	NA	NA	22.8	30.5	4.5
2006	4	14	22.5	14.5	31.2	15.3	2.9	""	"no"	2006-04-14	14Apr2006	NA	NA	NA	22.5	31.2	2.9
2006	4	15	22.4	0	29	0.5	5.4	""	"no"	2006-04-15	15Apr2006	NA	NA	NA	22.4	29	5.4
2006	4	16	23	0.5	27.7	0.8	24.2	""	"no"	2006-04-16	16Apr2006	NA	NA	NA	23	27.7	24.2
2006	4	17	22	0.8	27	1.2	3.9	""	"no"	2006-04-17	17Apr2006	NA	NA	NA	22	27	3.9
2006	4	18	21.9	1.3	29.1	1.8	1.7	""	"no"	2006-04-18	18Apr2006	NA	NA	NA	21.9	29.1	1.7
2006	4	19	22.5	1.8	32.3	3.1	2.4	""	"no"	2006-04-19	19Apr2006	NA	NA	NA	22.5	32.3	2.4
2006	4	20	22	3.2	29	3.5	5.8	""	"no"	2006-04-20	20Apr2006	NA	NA	NA	22	29	5.8
2006	4	21	21.8	3.6	32.1	5.4	0.2	""	"no"	2006-04-21	21Apr2006	NA	NA	NA	21.8	32.1	0.2
2006	4	22	21.2	5.5	30	6.3	2.5	""	"no"	2006-04-22	22Apr2006	NA	NA	NA	21.2	30	2.5
2006	4	23	20.9	6.3	30.1	6.9	8.8	""	"no"	2006-04-23	23Apr2006	NA	NA	NA	20.9	30.1	8.8
2006	4	24	23.5	6.9	27.5	7	66.8	""	"no"	2006-04-24	24Apr2006	NA	NA	NA	23.5	27.5	66.8
2006	4	25	21.8	7.1	29	7.3	45.9	""	"no"	2006-04-25	25Apr2006	NA	NA	NA	21.8	29	45.9
2006	4	26	23.4	7.3	27.8	7.6	2.2	""	"no"	2006-04-26	26Apr2006	NA	NA	NA	23.4	27.8	2.2
2006	4	27	23.2	7.7	30.5	8.4	0.7	""	"no"	2006-04-27	27Apr2006	NA	NA	NA	23.2	30.5	0.7
2006	4	28	23.3	8.4	27.1	8.5	41.5	""	"no"	2006-04-28	28Apr2006	NA	NA	NA	23.3	27.1	41.5
2006	4	29	23.2	8.5	27	8.8	2.7	""	"no"	2006-04-29	29Apr2006	NA	NA	NA	23.2	27	2.7
2006	4	30	21.8	8.9	31.5	9.8	1.9	""	"no"	2006-04-30	30Apr2006	NA	NA	NA	21.8	31.5	1.9
2006	5	1	23.2	9.8	30.6	10.6	1.3	""	"no"	2006-05-01	1May2006	NA	NA	NA	23.2	30.6	1.3
2006	5	2	23.5	10.6	29.7	11	8.1	""	"no"	2006-05-02	2May2006	NA	NA	NA	23.5	29.7	8.1
2006	5	3	23.2	11	30	11.4	13	""	"no"	2006-05-03	3May2006	NA	NA	NA	23.2	30	13
2006	5	4	23.1	11.4	31	12.1	10.3	""	"no"	2006-05-04	4May2006	NA	NA	NA	23.1	31	10.3
2006	5	5	22.9	12.1	30.7	12.9	9.6	""	"no"	2006-05-05	5May2006	NA	NA	NA	22.9	30.7	9.6
2006	5	6	23	13	30.6	13.5	10	""	"no"	2006-05-06	6May2006	NA	NA	NA	23	30.6	10
2006	5	7	23	13.5	30.4	14.1	6.6	""	"no"	2006-05-07	7May2006	NA	NA	NA	23	30.4	6.6
2006	5	8	22.8	14.1	26.7	14.3	2.2	""	"no"	2006-05-08	8May2006	NA	NA	NA	22.8	26.7	2.2
2006	5	9	22.2	14.3	28	14.6	10.3	""	"no"	2006-05-09	9May2006	NA	NA	NA	22.2	28	10.3
2006	5	10	22.1	14.6	30.2	15.1	22.1	""	"no"	2006-05-10	10May2006	NA	NA	NA	22.1	30.2	22.1
2006	5	11	22.5	15.1	27	15.4	2.2	""	"no"	2006-05-11	11May2006	NA	NA	NA	22.5	27	2.2
2006	5	12	22.9	15.4	32.5	16.2	52.5	""	"no"	2006-05-12	12May2006	NA	NA	NA	22.9	32.5	52.5
2006	5	13	21	0	31.7	0.6	2.4	""	"no"	2006-05-13	13May2006	NA	NA	NA	21	31.7	2.4
2006	5	14	23.5	0.6	31	1.1	17.5	""	"no"	2006-05-14	14May2006	NA	NA	NA	23.5	31	17.5
2006	5	15	22.7	1.2	32	1.6	29.1	""	"no"	2006-05-15	15May2006	NA	NA	NA	22.7	32	29.1
2006	5	16	22.8	1.7	29	1.9	19	""	"no"	2006-05-16	16May2006	NA	NA	NA	22.8	29	19
2006	5	17	22.1	1.9	NA	NA	0.2	""	"no"	2006-05-17	17May2006	NA	NA	NA	22.1	NA	0.2
2006	7	5	22.6	0	28.1	0.7	4.9	""	"no"	2006-07-05	5Jul2006	NA	NA	NA	22.6	28.1	4.9
2006	7	6	22.1	0.8	31.4	1.5	1.6	""	"no"	2006-07-06	6Jul2006	NA	NA	NA	22.1	31.4	1.6
2006	7	7	21.7	1.6	32.6	2.9	1.2	""	"no"	2006-07-07	7Jul2006	NA	NA	NA	21.7	32.6	1.2
2006	7	8	22.8	3.1	30.7	3.7	2.7	""	"no"	2006-07-08	8Jul2006	NA	NA	NA	22.8	30.7	2.7
2006	7	9	22.2	3.8	28.1	4.1	8.6	""	"no"	2006-07-09	9Jul2006	NA	NA	NA	22.2	28.1	8.6
2006	7	10	23	4.1	32.7	4.7	15.5	""	"no"	2006-07-10	10Jul2006	NA	NA	NA	23	32.7	15.5
2006	7	11	23.5	4.7	30	5.3	20.2	""	"no"	2006-07-11	11Jul2006	NA	NA	NA	23.5	30	20.2
2006	7	12	22.6	5.3	30	5.5	31	""	"no"	2006-07-12	12Jul2006	NA	NA	NA	22.6	30	31
2006	7	13	21.9	5.6	29.8	6.1	7.9	""	"no"	2006-07-13	13Jul2006	NA	NA	NA	21.9	29.8	7.9
2006	7	14	22.1	6.1	30.2	6.4	30.8	""	"no"	2006-07-14	14Jul2006	NA	NA	NA	22.1	30.2	30.8
2006	7	15	21.5	6.4	30.2	6.9	2.8	""	"no"	2006-07-15	15Jul2006	NA	NA	NA	21.5	30.2	2.8
2006	7	16	20.9	6.9	32.6	7.9	0.6	""	"no"	2006-07-16	16Jul2006	NA	NA	NA	20.9	32.6	0.6
2006	7	17	22.5	7.9	29.9	8.5	2.5	""	"no"	2006-07-17	17Jul2006	NA	NA	NA	22.5	29.9	2.5
2006	7	18	22.8	8.6	30	9.2	1.9	""	"no"	2006-07-18	18Jul2006	NA	NA	NA	22.8	30	1.9
2006	7	19	21.6	9.2	32.7	10	0.2	""	"no"	2006-07-19	19Jul2006	NA	NA	NA	21.6	32.7	0.2
2006	7	20	21	10	29.7	10.4	2.9	""	"no"	2006-07-20	20Jul2006	NA	NA	NA	21	29.7	2.9
2006	7	21	22	10.5	30.7	11.1	8.6	""	"no"	2006-07-21	21Jul2006	NA	NA	NA	22	30.7	8.6
2006	7	22	22.5	11.1	29.3	11.5	6.8	""	"no"	2006-07-22	22Jul2006	NA	NA	NA	22.5	29.3	6.8
2006	7	23	23	11.5	32.7	12.3	10.6	""	"no"	2006-07-23	23Jul2006	NA	NA	NA	23	32.7	10.6
2006	7	24	22	12.3	33	13.2	0.2	""	"no"	2006-07-24	24Jul2006	NA	NA	NA	22	33	0.2
2006	7	25	22	13.3	33.2	14.7	0.7	""	"no"	2006-07-25	25Jul2006	NA	NA	NA	22	33.2	0.7
2006	7	26	23.5	14.9	33.2	16.5	0	""	"no"	2006-07-26	26Jul2006	NA	NA	NA	23.5	33.2	0
2006	7	27	23.2	0	32	1.2	3.5	""	"no"	2006-07-27	27Jul2006	NA	NA	NA	23.2	32	3.5
2006	7	28	22	1.3	30.1	1.9	6.1	""	"no"	2006-07-28	28Jul2006	NA	NA	NA	22	30.1	6.1
2006	7	29	22.4	1.9	30.5	2.6	9.8	""	"no"	2006-07-29	29Jul2006	NA	NA	NA	22.4	30.5	9.8
2006	7	30	21.4	2.6	31.5	3.5	3.8	""	"no"	2006-07-30	30Jul2006	NA	NA	NA	21.4	31.5	3.8
2006	7	31	20.9	3.5	32.7	4.9	0.1	""	"no"	2006-07-31	31Jul2006	NA	NA	NA	20.9	32.7	0.1
2006	8	1	21.1	5.1	31.7	6.3	0.1	""	"no"	2006-08-01	1Aug2006	NA	NA	NA	21.1	31.7	0.1
2006	8	2	21.6	6.5	32.8	7.5	0.2	""	"no"	2006-08-02	2Aug2006	NA	NA	NA	21.6	32.8	0.2
2006	8	3	21.7	7.5	33.6	8.6	1	""	"no"	2006-08-03	3Aug2006	NA	NA	NA	21.7	33.6	1
2006	8	4	22	8.6	33	9.4	30.9	""	"no"	2006-08-04	4Aug2006	NA	NA	NA	22	33	30.9
2006	8	5	21.9	9.4	32.1	10.6	12.9	""	"no"	2006-08-05	5Aug2006	NA	NA	NA	21.9	32.1	12.9
2006	8	6	22.5	10.6	35	12.5	1.2	""	"no"	2006-08-06	6Aug2006	NA	NA	NA	22.5	35	1.2
2006	8	7	22.6	12.6	34	14	2	""	"no"	2006-08-07	7Aug2006	NA	NA	NA	22.6	34	2
2006	8	8	22	14.1	35	16.1	0	""	"no"	2006-08-08	8Aug2006	NA	NA	NA	22	35	0
2006	8	9	23	16.4	34.1	2	0	""	"no"	2006-08-09	9Aug2006	NA	NA	NA	23	34.1	0
2006	8	10	22.3	2.2	33	3.5	2.3	""	"no"	2006-08-10	10Aug2006	NA	NA	NA	22.3	33	2.3
2006	8	11	22	3.6	33.7	4.7	3.9	""	"no"	2006-08-11	11Aug2006	NA	NA	NA	22	33.7	3.9
2006	8	12	23	5	32	6	4.4	""	"no"	2006-08-12	12Aug2006	NA	NA	NA	23	32	4.4
2006	8	13	23.1	6.1	29.1	6.4	9.3	""	"no"	2006-08-13	13Aug2006	NA	NA	NA	23.1	29.1	9.3
2006	8	14	23	6.5	33.3	7.5	0.1	""	"no"	2006-08-14	14Aug2006	NA	NA	NA	23	33.3	0.1
2006	8	15	22	7.6	32.8	8.8	0.4	""	"no"	2006-08-15	15Aug2006	NA	NA	NA	22	32.8	0.4
2006	8	16	22.2	9	31.5	10.1	0.1	""	"no"	2006-08-16	16Aug2006	NA	NA	NA	22.2	31.5	0.1
2006	8	17	22	10.2	31.7	11	2.7	""	"no"	2006-08-17	17Aug2006	NA	NA	NA	22	31.7	2.7
2006	8	18	22.5	11	33.2	12.5	0	""	"no"	2006-08-18	18Aug2006	NA	NA	NA	22.5	33.2	0
2006	8	19	20.9	12.6	33.8	14.1	0.1	""	"no"	2006-08-19	19Aug2006	NA	NA	NA	20.9	33.8	0.1
2006	8	20	21.4	14.3	32.3	15.5	0.1	""	"no"	2006-08-20	20Aug2006	NA	NA	NA	21.4	32.3	0.1
2006	8	21	23	0	35.2	1.9	0	""	"no"	2006-08-21	21Aug2006	NA	NA	NA	23	35.2	0
2006	8	22	23	2.2	34.8	3.7	11.8	""	"no"	2006-08-22	22Aug2006	NA	NA	NA	23	34.8	11.8
2006	8	23	23.5	3.9	34.2	5.6	0.3	""	"no"	2006-08-23	23Aug2006	NA	NA	NA	23.5	34.2	0.3
2006	8	24	23.3	5.7	33.8	7.8	0.1	""	"no"	2006-08-24	24Aug2006	NA	NA	NA	23.3	33.8	0.1
2006	8	25	22.3	8.2	33.7	10.5	0	""	"no"	2006-08-25	25Aug2006	NA	NA	NA	22.3	33.7	0
2006	8	26	21.7	10.7	32.1	11.7	5.1	""	"no"	2006-08-26	26Aug2006	NA	NA	NA	21.7	32.1	5.1
2006	8	27	21.9	11.7	31.7	12.6	13.2	""	"no"	2006-08-27	27Aug2006	NA	NA	NA	21.9	31.7	13.2
2006	8	28	21.5	12.6	33.6	13.9	0.2	""	"no"	2006-08-28	28Aug2006	NA	NA	NA	21.5	33.6	0.2
2006	8	29	22	14	34.5	15.7	0.1	""	"no"	2006-08-29	29Aug2006	NA	NA	NA	22	34.5	0.1
2006	8	30	22	0.1	35	2	0	""	"no"	2006-08-30	30Aug2006	NA	NA	NA	22	35	0
2006	8	31	22.4	2.2	35.6	4.1	0	""	"no"	2006-08-31	31Aug2006	NA	NA	NA	22.4	35.6	0
2006	9	1	22	4.3	35.1	6.1	0	""	"no"	2006-09-01	1Sep2006	NA	NA	NA	22	35.1	0
2006	9	2	21.3	6.3	36.7	8.4	0	""	"no"	2006-09-02	2Sep2006	NA	NA	NA	21.3	36.7	0
2006	9	3	22.1	8.6	36	10.5	0	""	"no"	2006-09-03	3Sep2006	NA	NA	NA	22.1	36	0
2006	9	4	23	10.7	36.9	12.4	0	""	"no"	2006-09-04	4Sep2006	NA	NA	NA	23	36.9	0
2006	9	5	23.6	12.6	35.4	14.6	0	""	"no"	2006-09-05	5Sep2006	NA	NA	NA	23.6	35.4	0
2006	9	6	21.1	14.9	35	2.3	0	""	"no"	2006-09-06	6Sep2006	NA	NA	NA	21.1	35	0
2006	9	7	21.6	2.7	34.9	5.1	0	""	"no"	2006-09-07	7Sep2006	NA	NA	NA	21.6	34.9	0
2006	9	8	21.6	5.4	34	6.9	4.1	""	"no"	2006-09-08	8Sep2006	NA	NA	NA	21.6	34	4.1
2006	9	9	22	6.9	33	8.1	8.7	""	"no"	2006-09-09	9Sep2006	NA	NA	NA	22	33	8.7
2006	9	10	21.5	8.2	33.2	9.1	19.7	""	"no"	2006-09-10	10Sep2006	NA	NA	NA	21.5	33.2	19.7
2006	9	11	21.5	9.1	35	10.8	0.2	""	"no"	2006-09-11	11Sep2006	NA	NA	NA	21.5	35	0.2
2006	9	12	22.6	10.9	34.5	12.7	0.4	""	"no"	2006-09-12	12Sep2006	NA	NA	NA	22.6	34.5	0.4
2006	9	13	22.3	12.8	31.8	13.9	0.6	""	"no"	2006-09-13	13Sep2006	NA	NA	NA	22.3	31.8	0.6
2006	9	14	21.9	14	33.8	15.3	4.2	""	"no"	2006-09-14	14Sep2006	NA	NA	NA	21.9	33.8	4.2
2006	9	15	22.8	15.3	35.1	1.4	22.7	""	"no"	2006-09-15	15Sep2006	NA	NA	NA	22.8	35.1	22.7
2006	9	16	23.1	1.5	34.4	3	6.4	""	"no"	2006-09-16	16Sep2006	NA	NA	NA	23.1	34.4	6.4
2006	9	17	23	3.1	34	5.4	0.2	""	"no"	2006-09-17	17Sep2006	NA	NA	NA	23	34	0.2
2006	9	18	20.7	5.6	33.5	7.5	0.9	""	"no"	2006-09-18	18Sep2006	NA	NA	NA	20.7	33.5	0.9
2006	9	19	21.9	7.6	34.3	9.3	0.1	""	"no"	2006-09-19	19Sep2006	NA	NA	NA	21.9	34.3	0.1
2006	9	20	22.4	9.6	35.6	12.1	0	""	"no"	2006-09-20	20Sep2006	NA	NA	NA	22.4	35.6	0
2006	9	21	22.6	12.2	35	14.2	0	""	"no"	2006-09-21	21Sep2006	NA	NA	NA	22.6	35	0
2006	9	22	22	14.4	35.7	16.8	0	""	"no"	2006-09-22	22Sep2006	NA	NA	NA	22	35.7	0
2006	9	23	24	16.9	35	2.7	0	""	"no"	2006-09-23	23Sep2006	NA	NA	NA	24	35	0
2006	9	24	21.4	3.2	35.2	5.8	0	""	"no"	2006-09-24	24Sep2006	NA	NA	NA	21.4	35.2	0
2006	9	25	21.9	6.1	36.2	8.3	0	""	"no"	2006-09-25	25Sep2006	NA	NA	NA	21.9	36.2	0
2006	9	26	21.1	8.4	35.7	10.3	0.9	""	"no"	2006-09-26	26Sep2006	NA	NA	NA	21.1	35.7	0.9
